REPORT_NO,STATUS_FLAG,DEPT_CD,DEPT_NM,FLAW_GBN,REPORT_DT,INPUT_DT,PLANT_CD,PROCESS_CD,ITEM_CD,ITEM_GROUP_CD,FLAW_QTY,TYPE_CD,LOSS_MH,BP_CD,PAR_ITEM_CD,OUT_HOGI,ISSUE_DT,REMARK,INIT_QA_YN,REL_DEPT_YN,REL_DEPT_CD,CLAIM_YN,PART_COST,LABOR_COST,CLAIM_AMT,FINAL_CLAIM_AMT,DECIDE_RESULT,FLAW_STATE,ACT_RESULT,REL_DEPT_DT,REL_DEPT_COMMENT,CAP_YN,CAP_ACTION,QA_COMMENT,DECIDE_YN,DECIDE_DT,SIGN_YN,SIGN_DT,FINAL_YN,FINAL_DT,INSRT_USER_ID,INSRT_DT,UPDT_USER_ID,UPDT_DT,REG_DT,BIZ_DT,USE_ITEM_SEQ
QA2604152,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,857,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 리미트 브라켓 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:43:44.257000,421088,2026-04-22 16:43:44.257000,,,
QA2604153,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,857,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,상부박스 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:43:44.267000,421088,2026-04-22 16:43:44.267000,,,
QA2604154,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,857,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 탑승 안전바 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:43:44.273000,421088,2026-04-22 16:43:44.273000,,,
QA2604155,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,857,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 메인밸브 방향 액슬 러그 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:43:44.283000,421088,2026-04-22 16:43:44.283000,,,
QA2604156,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,E,0,,Z5P1-MPHV000-00,857,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,시저스 상승 시 저속 주행으로 전환됨,,,,N,,,N,,N,,N,,421088,2026-04-22 16:43:44.290000,421088,2026-04-22 16:43:44.290000,,,
QA2604157,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,I,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 프레임 상단 오일 세척 필요,,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.717000,421088,2026-04-22 16:45:18.717000,,,
QA2604158,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 프레임 상단 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.733000,421088,2026-04-22 16:45:18.733000,,,
QA2604159,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,엔진 측 사이드 가드 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.750000,421088,2026-04-22 16:45:18.750000,,,
QA2604160,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 리미트 스위치 부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.763000,421088,2026-04-22 16:45:18.763000,,,
QA2604161,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 리미트 파이프 표시부 도장 흐름(재도장),,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.780000,421088,2026-04-22 16:45:18.780000,,,
QA2604162,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,"4단붐, 바스켓 커넥터 연결 핀 측 TAP 표시부 터치업",,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.797000,421088,2026-04-22 16:45:18.797000,,,
QA2604163,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,E,0,,Z5P1-MPHV000-00,858,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,시저스 상승 시 저속 주행으로 전환됨,,,,N,,,N,,N,,N,,421088,2026-04-22 16:45:18.810000,421088,2026-04-22 16:45:18.810000,,,
QA2604164,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 프레임 상단 커버 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:16.920000,421088,2026-04-22 16:49:16.920000,,,
QA2604165,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 범퍼 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:16.937000,421088,2026-04-22 16:49:16.937000,,,
QA2604166,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,3단붐 측면 코크 처리부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:16.950000,421088,2026-04-22 16:49:16.950000,,,
QA2604167,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 탑승구 측 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:16.967000,421088,2026-04-22 16:49:16.967000,,,
QA2604168,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 하단부 코크 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:16.983000,421088,2026-04-22 16:49:16.983000,,,
QA2604169,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,I,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 액추에이터 표시부 기름 제거,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:17,421088,2026-04-22 16:49:17,,,
QA2604170,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,E,0,,Z5P1-MPPV000-00,859,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,시저스 상승 시 저속 주행으로 전환됨,,,,N,,,N,,N,,N,,421088,2026-04-22 16:49:17.013000,421088,2026-04-22 16:49:17.013000,,,
QA2604171,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,1단 링크 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.690000,421088,2026-04-22 16:53:17.690000,,,
QA2604172,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 프레임 상단 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.707000,421088,2026-04-22 16:53:17.707000,,,
QA2604173,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 주행등 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.720000,421088,2026-04-22 16:53:17.720000,,,
QA2604174,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 엔진방향 액슬 용접부 코크 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.737000,421088,2026-04-22 16:53:17.737000,,,
QA2604175,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,5도 경사센서 측 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.753000,421088,2026-04-22 16:53:17.753000,,,
QA2604176,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 주행등 표시부 도장 제거,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.770000,421088,2026-04-22 16:53:17.770000,,,
QA2604177,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,H,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 하단 코크 처리부 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.783000,421088,2026-04-22 16:53:17.783000,,,
QA2604178,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,E,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,시저스 상승 시 저속 주행으로 전환됨,,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.800000,421088,2026-04-22 16:53:17.800000,,,
QA2604179,P15,SH11610100,품질관리팀,QO,2026-04-22 00:00:00,2026-04-22 00:00:00,SA00,A01,,AT402,1.00,E,0,,Z5P1-MPPV000-00,860,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,"붐 좌회전 빠름(S' : 100초, A' : 80초)",,,,N,,,N,,N,,N,,421088,2026-04-22 16:53:17.813000,421088,2026-04-22 16:53:17.813000,,,
QA2604180,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 양측 액슬 코크 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.507000,421088,2026-04-23 08:50:53.507000,,,
QA2604181,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 배터리 방향 액슬 코크 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.520000,421088,2026-04-23 08:50:53.520000,,,
QA2604182,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 2중 안전레일 코크 처리부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.537000,421088,2026-04-23 08:50:53.537000,,,
QA2604183,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 하단 코크 처리부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.553000,421088,2026-04-23 08:50:53.553000,,,
QA2604184,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,O,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 액슬 더스트 키퍼 액슬 인입 시 말려들어감,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.567000,421088,2026-04-23 08:50:53.567000,,,
QA2604185,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,E,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 액슬 인입 시 작업 반경 변경 안됨 → 액슬 리미트 확인 요청,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.583000,421088,2026-04-23 08:50:53.583000,,,
QA2604186,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,E,0,,T1I1-MPPV000-00,596,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,(후방 액슬 만 인입 시에는 작업 반경 변경됨 확인),,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.600000,421088,2026-04-23 08:50:53.600000,,,
QA2604187,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,스윙 감속기 측 프레임 측면 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.610000,421088,2026-04-23 08:50:53.610000,,,
QA2604188,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,스윙 감속기 측 사이드 가드 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.620000,421088,2026-04-23 08:50:53.620000,,,
QA2604189,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,O,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,라디에이터 하단 표시부 TAP 막음처리 필요,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.627000,421088,2026-04-23 08:50:53.627000,,,
QA2604190,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,1단붐 상단 코크 처리부 터치업 (다수),,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.647000,421088,2026-04-23 08:50:53.647000,,,
QA2604191,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 하단 코크 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.660000,421088,2026-04-23 08:50:53.660000,,,
QA2604192,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,O,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 액슬 더스트 키퍼 말려 들어감,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.677000,421088,2026-04-23 08:50:53.677000,,,
QA2604193,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,E,0,,T1I1-MPPV000-00,597,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,액슬 인입 시 작업 반경 규제 안됨,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.693000,421088,2026-04-23 08:50:53.693000,,,
QA2604194,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,후방 프레임 상단 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.710000,421088,2026-04-23 08:50:53.710000,,,
QA2604195,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,스윙 고정핀 브라켓 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.723000,421088,2026-04-23 08:50:53.723000,,,
QA2604196,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,하부컨트롤박스 표시부 도장 제거,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.740000,421088,2026-04-23 08:50:53.740000,,,
QA2604197,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,엔진룸 내부 붐 펌프 하단 측 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.757000,421088,2026-04-23 08:50:53.757000,,,
QA2604198,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,배터리 측 도어 내측 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.770000,unierp,2026-04-29 13:22:06.310000,,,
QA2604199,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,하부 소화기함 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.787000,421088,2026-04-23 08:50:53.787000,,,
QA2604200,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,상부 박스 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.803000,421088,2026-04-23 08:50:53.803000,,,
QA2604201,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,H,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,바스켓 하단 표시부 터치업,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.817000,421088,2026-04-23 08:50:53.817000,,,
QA2604202,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,E,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,하부박스 고속 RPM 스위치 미작동 시에도 고속 RPM 작동됨,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.833000,421088,2026-04-23 08:50:53.833000,,,
QA2604203,P15,SH11610100,품질관리팀,QO,2026-04-23 00:00:00,2026-04-23 00:00:00,SA00,A01,,AT105,1.00,E,0,,T1I1-MPPV000-00,598,2026-04-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,전방 액슬 리미트 규제 작동 안됨,,,,N,,,N,,N,,N,,421088,2026-04-23 08:50:53.850000,421088,2026-04-23 08:50:53.850000,,,
QA2604204,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-23 00:00:00,SA00,A01,M101313G,OE201,1.00,O,0,3320703029,A760000,8,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,보조석 TOOL BOX EHDJ 좌우 틈새 간격 불량-도어 렛치 조립시 간격조정 작업불량,업체 내용전달후 현장수정조치완료,,,N,,,Y,2026-05-07 15:36:33.510000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-23 08:58:55.320000,405015,2026-05-08 15:22:23.547000,2026-04-23 14:02:35.053000,,
QA2604205,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-23 00:00:00,SA00,A01,AW62000,ZZZZZ,3.00,I,0,7738702086,Z5P1-HJ00000-00,861~862,,,,Y,SH11230000,N,0.00,0.00,0.00,0.00,,"타이어 림 고정링 단차,녹발생 확인요청. 확인결과 입고분 8EA중 3EA 단차발생,완성장비중 확인결과 2EA 림 고정링 단차발생함. 고정링 R절곡시 조금씩다름으로 단차생김. 녹발생은 타이어 납품시 타이어 사이에 종이박스로 끼워 납품됨.  수분유입시 박스 찢어져 림 마찰로 림도장 벚겨짐 ",타이어 현상태로 사용가능하며 완성도장시 림도장진행함. 해외업체 납품시 포장관련 구매팀 담당자 개선요청함,,,N,,,Y,2026-04-23 14:13:37.267000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-23 09:00:53.217000,405015,2026-05-08 15:22:23.547000,2026-04-23 11:51:30.057000,,
QA2604206,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-23 00:00:00,SA00,A01,AW31400,ZZZZZ,1.00,Z,0,1248131958,A760000,5,,개발장비건,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,WINCH V/V 마그네트 SOL' 1EA 작동불능. 확인결과 현장 작업자 작업중 SPOOL SOL' 공구사용시 작동시  눌림으로 SOL' 동재질 손상으로 끼임발생으로 확인됨. ,현장수정조치후 정상작동함,,,N,,,Y,2026-04-23 14:08:56.043000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-23 09:18:16,405015,2026-05-08 15:22:23.547000,2026-04-23 11:51:30.057000,,
QA2604210,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-23 00:00:00,SA00,A02,,,2.00,H,0,,J8B1-0000000-00,403~404,,사내도장불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,프레임 뒤쪽 도장누락 녹발생,사내도장 수정진행,,,N,,,Y,2026-04-23 14:07:32.037000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-23 10:58:33.067000,405015,2026-05-08 15:22:23.547000,2026-04-23 11:51:30.057000,,
QA2604211,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-24 00:00:00,SA00,A02,,,1.00,H,0,,J8B1-0000000-00,399,,사내도장불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,작동유탱크 도장 불량,수정도장 진행,,,N,,,Y,2026-04-27 15:50:27.803000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-24 15:04:10.120000,405015,2026-05-08 15:22:23.547000,2026-04-27 11:28:28.047000,,
QA2604212,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-24 00:00:00,SA00,A01,A671200,ZZZZZ,1.00,I,0,2681600437,A670000,34,,,,Y,SH11610100,,0.00,0.00,0.00,0.00,,"샤시 외부업체 개조작업후 캐빈내부불량 (얼룩, 스크래치 등 발생)",차주에 샤시 개조업체 내방예정 조치요청함,,,,,,Y,2026-05-07 15:36:26.460000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-24 15:06:11.120000,405015,2026-05-08 15:22:23.547000,2026-05-06 10:15:32.450000,,
QA2604213,P30,SH22101000,생산팀(특장),QC,2026-04-22 00:00:00,2026-04-24 00:00:00,SA00,A01,,,1.00,D,0,,A760000,7,,사내업체-JJ테크,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,후방 아웃트리거 EXT' CYL' 호스누유,사내업체 내방 호스조임 및 세척작업 수정완료 ,,,N,,,Y,2026-04-27 11:11:26.457000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-24 15:07:10.407000,405015,2026-05-08 15:22:23.547000,2026-04-27 11:07:35.077000,,
QA2604214,P30,SH22101000,생산팀(특장),QC,2026-04-23 00:00:00,2026-04-24 00:00:00,SA00,A01,,,11.00,Q,0,,A760000,1~11,,개발장비건,,Y,SH24104000,,0.00,0.00,0.00,0.00,,"차량 사이드 가드 잘못 들어옴. 확인요청.-이전 마이티 사양의 수배가 어려워 파비스 사양으로 확인하여 구매 진행하였던건으로, 외관 치수위주로 확인하면서 타입에대한건으로 놓친거 같음","사이드가드 레일타입 사내재고분 사용협의함. (설계팀, 생산팀,구매팀)",,,,,,Y,2026-05-06 14:05:58.353000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-24 15:07:51.763000,405015,2026-05-08 15:22:23.547000,2026-05-06 10:15:32.450000,,
QA2604215,P30,SH22101000,생산팀(특장),QC,2026-04-23 00:00:00,2026-04-24 00:00:00,SA00,A01,A681106,ZZZZZ,11.00,Q,0,1248131958,A760000,1~11,,개발장비건,,Y,SH24104000,,0.00,0.00,0.00,0.00,,JACK 발판  조립해보니 공간이 너무 많이 생김.STEP M/T TOOL BOX 레이져단품도면에는 65.5mm TOOL BOX ASS'Y에는 45mm로 되어있음,특장개발팀 발판 홀수정 작업의뢰서 배포후 조치예정,,,,,,Y,2026-05-06 14:09:26.003000,N,2026-05-08 15:22:23.547000,N,,422001,2026-04-24 15:08:46.273000,405015,2026-05-08 15:22:23.547000,2026-05-06 10:15:32.450000,,
